supportLang,targetLang,supportFolder,pairFolder,thumbnailPath,youtubeVideoId,youtubeVideoUrl,channelHandle,targetLabel,topic,subtitle
"TH","NE","TH__Thai","TH__NE__Thai_to_Nepali","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__NE__Thai_to_Nepali/youtube_thumbnail.jpg","QuYrPABDKIU","https://www.youtube.com/watch?v=QuYrPABDKIU","@lunacardsthai","เนปาล A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","NL","TH__Thai","TH__NL__Thai_to_Dutch","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__NL__Thai_to_Dutch/youtube_thumbnail.jpg","1zV_pjsoqbQ","https://www.youtube.com/watch?v=1zV_pjsoqbQ","@lunacardsthai","ดัตช์ A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","NO","TH__Thai","TH__NO__Thai_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__NO__Thai_to_Norwegian-Bokmal/youtube_thumbnail.jpg","fyVx1bcxtE0","https://www.youtube.com/watch?v=fyVx1bcxtE0","","นอร์เวย์บุคมอล A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","PL","TH__Thai","TH__PL__Thai_to_Polish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__PL__Thai_to_Polish/youtube_thumbnail.jpg","axhAooodimU","https://www.youtube.com/watch?v=axhAooodimU","@lunacardsthai","โปแลนด์ A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","PT-BR","TH__Thai","TH__PT-BR__Thai_to_Portuguese-Brazil","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__PT-BR__Thai_to_Portuguese-Brazil/youtube_thumbnail.jpg","c3-eQUE_Pgw","https://www.youtube.com/watch?v=c3-eQUE_Pgw","","โปรตุเกส (บราซิล) A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","RO","TH__Thai","TH__RO__Thai_to_Romanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__RO__Thai_to_Romanian/youtube_thumbnail.jpg","dTMsg8Z4fn8","https://www.youtube.com/watch?v=dTMsg8Z4fn8","","โรมาเนีย A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","RU","TH__Thai","TH__RU__Thai_to_Russian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__RU__Thai_to_Russian/youtube_thumbnail.jpg","7IJeuYjINJM","https://www.youtube.com/watch?v=7IJeuYjINJM","@lunacardsthai","รัสเซีย A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","RU,PL,CS,SK","TH__Thai","TH__RU,PL,CS,SK__Thai_to_RU-PL-CS-SK","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__RU,PL,CS,SK__Thai_to_RU-PL-CS-SK/youtube_thumbnail.jpg","JP7OEx4g_oA","https://www.youtube.com/watch?v=JP7OEx4g_oA","","RU,PL,CS,SK A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","SI","TH__Thai","TH__SI__Thai_to_Sinhala","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__SI__Thai_to_Sinhala/youtube_thumbnail.jpg","_DJvK00-Nfc","https://www.youtube.com/watch?v=_DJvK00-Nfc","","สิงหล A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","SK","TH__Thai","TH__SK__Thai_to_Slovak","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__SK__Thai_to_Slovak/youtube_thumbnail.jpg","5tibRD_mSOQ","https://www.youtube.com/watch?v=5tibRD_mSOQ","","สโลวัก A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","SL","TH__Thai","TH__SL__Thai_to_Slovenian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__SL__Thai_to_Slovenian/youtube_thumbnail.jpg","Q46Xdj-MsEs","https://www.youtube.com/watch?v=Q46Xdj-MsEs","","สโลวีเนีย A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","SR","TH__Thai","TH__SR__Thai_to_Serbian-Latin","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__SR__Thai_to_Serbian-Latin/youtube_thumbnail.jpg","ybxu6Nt7dA4","https://www.youtube.com/watch?v=ybxu6Nt7dA4","","เซอร์เบีย (ละติน) A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","SV","TH__Thai","TH__SV__Thai_to_Swedish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__SV__Thai_to_Swedish/youtube_thumbnail.jpg","udVc2QZ-oC4","https://www.youtube.com/watch?v=udVc2QZ-oC4","","สวีเดน A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TH","ZH,JA,KO","TH__Thai","TH__ZH,JA,KO__Thai_to_ZH-JA-KO","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TH__Thai/TH__ZH,JA,KO__Thai_to_ZH-JA-KO/youtube_thumbnail.jpg","5LSw2gkUw-g","https://www.youtube.com/watch?v=5LSw2gkUw-g","","ZH,JA,KO A1","ของใช้ครัวพื้นฐาน","จานชามและอุปกรณ์ ระดับพื้นฐาน"
"TR","AZ","TR__Turkish","TR__AZ__Turkish_to_Azerbaijani","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__AZ__Turkish_to_Azerbaijani/youtube_thumbnail.jpg","ei1ybR7I14w","https://www.youtube.com/watch?v=ei1ybR7I14w","@lunacardsturkce","Azerbaycan dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","BG","TR__Turkish","TR__BG__Turkish_to_Bulgarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__BG__Turkish_to_Bulgarian/youtube_thumbnail.jpg","JdrOhldFwyw","https://www.youtube.com/watch?v=JdrOhldFwyw","@lunacardsturkce","Bulgarca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","BN","TR__Turkish","TR__BN__Turkish_to_Bangla","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__BN__Turkish_to_Bangla/youtube_thumbnail.jpg","Ncsy7UqVXoM","https://www.youtube.com/watch?v=Ncsy7UqVXoM","@lunacardsturkce","Bengalce A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","CS","TR__Turkish","TR__CS__Turkish_to_Czech","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__CS__Turkish_to_Czech/youtube_thumbnail.jpg","SzZ7G7WnyMA","https://www.youtube.com/watch?v=SzZ7G7WnyMA","@lunacardsturkce","Çekçe A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","DA","TR__Turkish","TR__DA__Turkish_to_Danish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__DA__Turkish_to_Danish/youtube_thumbnail.jpg","_kOTMHGmO8c","https://www.youtube.com/watch?v=_kOTMHGmO8c","@lunacardsturkce","Danca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","DE","TR__Turkish","TR__DE__Turkish_to_German","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__DE__Turkish_to_German/youtube_thumbnail.jpg","nSSMms7H9Gk","https://www.youtube.com/watch?v=nSSMms7H9Gk","@lunacardsturkce","Almanca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","EN","TR__Turkish","TR__EN__Turkish_to_English","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__EN__Turkish_to_English/youtube_thumbnail.jpg","WmCotB_ycCI","https://www.youtube.com/watch?v=WmCotB_ycCI","@lunacardsturkce","İngilizce A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","EN-GB","TR__Turkish","TR__EN-GB__Turkish_to_English-United-Kingdom","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__EN-GB__Turkish_to_English-United-Kingdom/youtube_thumbnail.jpg","-XO3fsTw86Q","https://www.youtube.com/watch?v=-XO3fsTw86Q","@lunacardsturkce","İngilizce (Birleşik Krallık) A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","EN,ES,FR,DE","TR__Turkish","TR__EN,ES,FR,DE__Turkish_to_EN-ES-FR-DE","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__EN,ES,FR,DE__Turkish_to_EN-ES-FR-DE/youtube_thumbnail.jpg","-sRdCfoQOxk","https://www.youtube.com/watch?v=-sRdCfoQOxk","","EN,ES,FR,DE A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ES","TR__Turkish","TR__ES__Turkish_to_Spanish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ES__Turkish_to_Spanish/youtube_thumbnail.jpg","Vu_vq47T_GQ","https://www.youtube.com/watch?v=Vu_vq47T_GQ","@lunacardsturkce","İspanyolca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ES-419","TR__Turkish","TR__ES-419__Turkish_to_Spanish-Latin-America","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ES-419__Turkish_to_Spanish-Latin-America/youtube_thumbnail.jpg","Se0erL0teqw","https://www.youtube.com/watch?v=Se0erL0teqw","@lunacardsturkce","İspanyolca (Latin Amerika) A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ES,FR,IT,PT","TR__Turkish","TR__ES,FR,IT,PT__Turkish_to_ES-FR-IT-PT","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ES,FR,IT,PT__Turkish_to_ES-FR-IT-PT/youtube_thumbnail.jpg","wl5VqwTCgZ8","https://www.youtube.com/watch?v=wl5VqwTCgZ8","","ES,FR,IT,PT A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ET","TR__Turkish","TR__ET__Turkish_to_Estonian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ET__Turkish_to_Estonian/youtube_thumbnail.jpg","CBJJmkQJRas","https://www.youtube.com/watch?v=CBJJmkQJRas","@lunacardsturkce","Estonca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","FI","TR__Turkish","TR__FI__Turkish_to_Finnish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__FI__Turkish_to_Finnish/youtube_thumbnail.jpg","L5ZOZSciLE4","https://www.youtube.com/watch?v=L5ZOZSciLE4","@lunacardsturkce","Fince A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","FR","TR__Turkish","TR__FR__Turkish_to_French","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__FR__Turkish_to_French/youtube_thumbnail.jpg","EJp5_vfbDMk","https://www.youtube.com/watch?v=EJp5_vfbDMk","@lunacardsturkce","Fransızca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","HI","TR__Turkish","TR__HI__Turkish_to_Hindi","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__HI__Turkish_to_Hindi/youtube_thumbnail.jpg","DbOZWzOmM2o","https://www.youtube.com/watch?v=DbOZWzOmM2o","@lunacardsturkce","Hintçe A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","HR","TR__Turkish","TR__HR__Turkish_to_Croatian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__HR__Turkish_to_Croatian/youtube_thumbnail.jpg","F4rCmptoRfg","https://www.youtube.com/watch?v=F4rCmptoRfg","@lunacardsturkce","Hırvatça A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","HU","TR__Turkish","TR__HU__Turkish_to_Hungarian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__HU__Turkish_to_Hungarian/youtube_thumbnail.jpg","LRhTmVdtnds","https://www.youtube.com/watch?v=LRhTmVdtnds","@lunacardsturkce","Macarca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","HY","TR__Turkish","TR__HY__Turkish_to_Armenian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__HY__Turkish_to_Armenian/youtube_thumbnail.jpg","xdJM8OOacUs","https://www.youtube.com/watch?v=xdJM8OOacUs","","Ermenice A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ID","TR__Turkish","TR__ID__Turkish_to_Indonesian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ID__Turkish_to_Indonesian/youtube_thumbnail.jpg","4LyjBh_qC4s","https://www.youtube.com/watch?v=4LyjBh_qC4s","@lunacardsturkce","Endonezce A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","IS","TR__Turkish","TR__IS__Turkish_to_Icelandic","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__IS__Turkish_to_Icelandic/youtube_thumbnail.jpg","8hIbN9RD_wA","https://www.youtube.com/watch?v=8hIbN9RD_wA","@lunacardsturkce","İzlandaca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","IT","TR__Turkish","TR__IT__Turkish_to_Italian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__IT__Turkish_to_Italian/youtube_thumbnail.jpg","YJ2f14yy7Os","https://www.youtube.com/watch?v=YJ2f14yy7Os","@lunacardsturkce","İtalyanca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","JA","TR__Turkish","TR__JA__Turkish_to_Japanese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__JA__Turkish_to_Japanese/youtube_thumbnail.jpg","s2KkswnZRMA","https://www.youtube.com/watch?v=s2KkswnZRMA","@lunacardsturkce","Japonca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","KA","TR__Turkish","TR__KA__Turkish_to_Georgian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__KA__Turkish_to_Georgian/youtube_thumbnail.jpg","aWxiUxYw0ig","https://www.youtube.com/watch?v=aWxiUxYw0ig","@lunacardsturkce","Gürcüce A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","KK","TR__Turkish","TR__KK__Turkish_to_Kazakh","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__KK__Turkish_to_Kazakh/youtube_thumbnail.jpg","eiGxRAoJCtM","https://www.youtube.com/watch?v=eiGxRAoJCtM","","Kazakça A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","KM","TR__Turkish","TR__KM__Turkish_to_Khmer","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__KM__Turkish_to_Khmer/youtube_thumbnail.jpg","tV6pXXRNy8A","https://www.youtube.com/watch?v=tV6pXXRNy8A","","Khmer dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","KN","TR__Turkish","TR__KN__Turkish_to_Kannada","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__KN__Turkish_to_Kannada/youtube_thumbnail.jpg","Ih50vkMQIqw","https://www.youtube.com/watch?v=Ih50vkMQIqw","","Kannada dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","KO","TR__Turkish","TR__KO__Turkish_to_Korean","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__KO__Turkish_to_Korean/youtube_thumbnail.jpg","YOlXMxeqPxA","https://www.youtube.com/watch?v=YOlXMxeqPxA","","Korece A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","LO","TR__Turkish","TR__LO__Turkish_to_Lao","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__LO__Turkish_to_Lao/youtube_thumbnail.jpg","AhdwhXm5e9o","https://www.youtube.com/watch?v=AhdwhXm5e9o","","Lao dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","LT","TR__Turkish","TR__LT__Turkish_to_Lithuanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__LT__Turkish_to_Lithuanian/youtube_thumbnail.jpg","w59hXroNXrQ","https://www.youtube.com/watch?v=w59hXroNXrQ","@lunacardsturkce","Litvanca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","LV","TR__Turkish","TR__LV__Turkish_to_Latvian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__LV__Turkish_to_Latvian/youtube_thumbnail.jpg","qP77EwusRwA","https://www.youtube.com/watch?v=qP77EwusRwA","@lunacardsturkce","Letonca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","ML","TR__Turkish","TR__ML__Turkish_to_Malayalam","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__ML__Turkish_to_Malayalam/youtube_thumbnail.jpg","tdnqn3YCA7E","https://www.youtube.com/watch?v=tdnqn3YCA7E","@lunacardsturkce","Malayalam dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","MS","TR__Turkish","TR__MS__Turkish_to_Malay","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__MS__Turkish_to_Malay/youtube_thumbnail.jpg","l2b9-W34d3o","https://www.youtube.com/watch?v=l2b9-W34d3o","@lunacardsturkce","Malayca A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","MY","TR__Turkish","TR__MY__Turkish_to_Burmese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__MY__Turkish_to_Burmese/youtube_thumbnail.jpg","AGAf6Eh5Mz8","https://www.youtube.com/watch?v=AGAf6Eh5Mz8","@lunacardsturkce","Birman dili A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","NB","TR__Turkish","TR__NB__Turkish_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__NB__Turkish_to_Norwegian-Bokmal/youtube_thumbnail.jpg","mIAaeL1kBXM","https://www.youtube.com/watch?v=mIAaeL1kBXM","@lunacardsturkce","Norveççe Bokmål A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","NE","TR__Turkish","TR__NE__Turkish_to_Nepali","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__NE__Turkish_to_Nepali/youtube_thumbnail.jpg","VXAVY7ZNs4k","https://www.youtube.com/watch?v=VXAVY7ZNs4k","@lunacardsturkce","Nepalce A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","NL","TR__Turkish","TR__NL__Turkish_to_Dutch","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__NL__Turkish_to_Dutch/youtube_thumbnail.jpg","dPNzSmq1gb8","https://www.youtube.com/watch?v=dPNzSmq1gb8","@lunacardsturkce","Felemenkçe A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","NO","TR__Turkish","TR__NO__Turkish_to_Norwegian-Bokmal","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__NO__Turkish_to_Norwegian-Bokmal/youtube_thumbnail.jpg","mIAaeL1kBXM","https://www.youtube.com/watch?v=mIAaeL1kBXM","","Norveççe Bokmål A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","PL","TR__Turkish","TR__PL__Turkish_to_Polish","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__PL__Turkish_to_Polish/youtube_thumbnail.jpg","CCjUhDirqw4","https://www.youtube.com/watch?v=CCjUhDirqw4","@lunacardsturkce","Lehçe A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","PT","TR__Turkish","TR__PT__Turkish_to_Portuguese","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__PT__Turkish_to_Portuguese/youtube_thumbnail.jpg","5emJi_lfb1Q","https://www.youtube.com/watch?v=5emJi_lfb1Q","@lunacardsturkce","Portekizce A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","PT-BR","TR__Turkish","TR__PT-BR__Turkish_to_Portuguese-Brazil","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__PT-BR__Turkish_to_Portuguese-Brazil/youtube_thumbnail.jpg","hQ2SKOjuSww","https://www.youtube.com/watch?v=hQ2SKOjuSww","@lunacardsturkce","Portekizce (Brezilya) A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
"TR","RO","TR__Turkish","TR__RO__Turkish_to_Romanian","/Users/lali/Documents/LUNA2/outputs/design-prototypes/youtube-thumbnail-home_kitchen_cookware_pilot_01-ordinary-target-language-large-pair-folders-20260704/by-support/TR__Turkish/TR__RO__Turkish_to_Romanian/youtube_thumbnail.jpg","pG2jmscL5lc","https://www.youtube.com/watch?v=pG2jmscL5lc","","Rumence A1","Mutfak gereçleri","Kaplar ve gereçler. Temel seviye."
